id,state_name,country_id
3142,Sv. Trojica v Slov. Goricah,202
3143,Sveti Tomaž,202
3144,Šentrupert,202
3145,Šmarješke Toplice,202
3146,Sveti Jurij v Slovenskih Goricah,202
3147,Gorje,202
3148,Ankaran,202
3149,Mirna,202
3150,Jan Mayen,203
3151,Svalbard,203
3152,Košický kraj,204
3153,Prešovský kraj,204
3154,Žilinský kraj,204
3155,Banskobystrický kraj,204
3156,Bratislavský Kraj,204
3157,Nitriansky kraj,204
3158,Trenčiansky kraj,204
3159,Trnava,204
3160,Western Area,205
3161,Southern Province,205
3162,Northern Province,205
3163,Eastern Province,205
3164,North West,205
3165,Serravalle,206
3166,Chiesanuova,206
3167,San Marino,206
3168,Acquaviva,206
3169,Borgo Maggiore,206
3170,Domagnano,206
3171,Faetano,206
3172,Fiorentino,206
3173,Montegiardino,206
3174,Ziguinchor,207
3175,Thiès,207
3176,Tambacounda,207
3177,Saint-Louis,207
3178,Matam,207
3179,Louga,207
3180,Kolda,207
3181,Kaolack,207
3182,Fatick,207
3183,Diourbel,207
3184,Dakar,207
3185,Kaffrine,207
3186,Kédougou,207
3187,Sédhiou,207
3188,Woqooyi Galbeed,208
3189,Togdheer,208
3190,Lower Shabeelle,208
3191,Middle Shabele,208
3192,Sanaag,208
3193,Nugaal,208
3194,Mudug,208
3195,Lower Juba,208
3196,Middle Juba,208
3197,Hiiraan,208
3198,Gedo,208
3199,Galguduud,208
3200,Bay,208
3201,Bari,208
3202,Banaadir,208
3203,Bakool,208
3204,Awdal,208
3205,Sool,208
3206,Wanica,209
3207,Sipaliwini,209
3208,Saramacca,209
3209,Paramaribo,209
3210,Para,209
3211,Nickerie,209
3212,Marowijne,209
3213,Coronie,209
3214,Commewijne,209
3215,Brokopondo,209
3216,Upper Nile,198
3217,Lakes,198
3218,Unity,198
3219,Central Equatoria,198
3220,Western Equatoria,198
3221,Western Bahr al Ghazal,198
3222,Jonglei,198
3223,Northern Bahr al Ghazal,198
3224,Eastern Equatoria,198
3225,Warrap,198
3226,São Tomé Island,210
3227,Príncipe,210
3228,Usulután,211
3229,Sonsonate,211
3230,San Vicente,211
3231,Santa Ana,211
3232,San Salvador,211
3233,San Miguel,211
3234,Morazán,211
3235,La Unión,211
3236,La Paz,211
3237,La Libertad,211
3238,Cuscatlán,211
3239,Chalatenango,211
3240,Cabañas,211
3241,Ahuachapán,211
3242,Tartus,213
3243,Dimashq,213
3244,Idlib,213
3245,Homs,213
3246,Hama,213
3247,Aleppo,213
3248,Rif-dimashq,213
3249,Deir ez-Zor,213
3250,Daraa,213
3251,As-Suwayda,213
3252,Ar-Raqqah,213
3253,Quneitra,213
3254,Latakia,213
3255,Al-Hasakah,213
3256,Shiselweni,214
3257,Manzini,214
3258,Lubombo,214
3259,Hhohho,214
3260,Salamat,216
3261,Ouadaï,216
3262,Wadi Fira,216
3263,Tandjilé,216
3264,Moyen-Chari,216
3265,Mayo-Kebbi Est,216
3266,Logone Oriental,216
3267,Logone Occidental,216
3268,Lac,216
3269,Kanem,216
3270,Guéra,216
3271,Chari-Baguirmi,216
3272,Batha,216
3273,Borkou,216
3274,Hadjer-Lamis,216
3275,Mandoul,216
3276,Mayo-Kebbi Ouest,216
3277,N’Djaména,216
3278,Barh el Gazel,216
3279,Sila,216
3280,Tibesti,216
3281,Ennedi-Ouest,216
3282,Ennedi-Est,216
3283,Crozet,217
3284,Kerguelen,217
3285,Saint-Paul-et-Amsterdam,217
3286,Îles Éparses,217
3287,Terre-Adélie,217
3288,Savanes,218
3289,Plateaux,218
3290,Maritime,218
3291,Centrale,218
3292,Kara,218
3293,Uthai Thani,219
3294,Trang,219
3295,Tak,219
3296,Surat Thani,219
3297,Sukhothai,219
3298,Ratchaburi,219
3299,Ranong,219
3300,Prachuap Khiri Khan,219
3301,Phuket,219
3302,Phetchaburi,219
3303,Phang Nga,219
3304,Mae Hong Son,219
3305,Lamphun,219
3306,Lampang,219
3307,Krabi,219
3308,Kanchanaburi,219
3309,Kamphaeng Phet,219
3310,Chumphon,219
3311,Chiang Rai,219
3312,Chiang Mai,219
3313,Yasothon,219
3314,Yala,219
3315,Uttaradit,219
3316,Trat,219
3317,Surin,219
3318,Suphanburi,219
3319,Songkhla,219
3320,Si Sa Ket,219
3321,Sing Buri,219
3322,Satun,219
3323,Saraburi,219
3324,Samut Songkhram,219
3325,Samut Sakhon,219
3326,Samut Prakan,219
3327,Sakon Nakhon,219
3328,Roi Et,219
3329,Rayong,219
3330,Phra Nakhon Si Ayutthaya,219
3331,Phrae,219
3332,Phitsanulok,219
3333,Phichit,219
3334,Phetchabun,219
3335,Phayao,219
3336,Phatthalung,219
3337,Pattani,219
3338,Pathum Thani,219
3339,Nonthaburi,219
3340,Nong Khai,219
3341,Narathiwat,219
3342,Nan,219
3343,Nakhon Si Thammarat,219
3344,Nakhon Sawan,219
3345,Nakhon Ratchasima,219
3346,Nakhon Phanom,219
3347,Nakhon Pathom,219
3348,Nakhon Nayok,219
3349,Mukdahan,219
3350,Maha Sarakham,219
3351,Lopburi,219
3352,Loei,219
3353,Bangkok,219
3354,Khon Kaen,219
3355,Kalasin,219
3356,Chon Buri,219
3357,Chanthaburi,219
3358,Chaiyaphum,219
3359,Chai Nat,219
3360,Chachoengsao,219
3361,Buriram,219
3362,Ang Thong,219
3363,Udon Thani,219
3364,Prachin Buri,219
3365,Ubon Ratchathani,219
3366,Amnat Charoen,219
3367,Nong Bua Lam Phu,219
3368,Sa Kaeo,219
3369,Bueng Kan,219
3370,Sughd,220
3371,Gorno-Badakhshan,220
3372,Khatlon,220
3373,Republican Subordination,220
3374,Dushanbe,220
3375,Nukunonu,221
3376,Fakaofo,221
3377,Atafu,221
3378,Viqueque,222
3379,Manufahi,222
3380,Manatuto,222
3381,Liquiçá,222
3382,Lautém,222
3383,Cova Lima,222
3384,Ermera,222
3385,Díli,222
3386,Bobonaro,222
3387,Baucau,222
3388,Oecusse,222
3389,Ainaro,222
3390,Aileu,222
3391,Balkan,223
3392,Ahal,223
3393,Ashgabat,223
3394,Daşoguz,223
3395,Mary,223
3396,Lebap,223
3397,Zaghouan Governorate,224
3398,Tunis Governorate,224
3399,Tozeur Governorate,224
3400,Tataouine,224
3401,Sousse Governorate,224
3402,Siliana Governorate,224
3403,Sidi Bouzid Governorate,224
3404,Sfax Governorate,224
3405,Kebili Governorate,224
3406,Gafsa,224
3407,Gabès Governorate,224
3408,Nabeul Governorate,224
3409,Medenine Governorate,224
3410,Jendouba Governorate,224
3411,Ben Arous Governorate,224
3412,Bizerte Governorate,224
3413,Béja Governorate,224
3414,Ariana Governorate,224
3415,Kairouan,224
3416,Kasserine Governorate,224
3417,Monastir Governorate,224
3418,Mahdia Governorate,224
3419,Kef Governorate,224
3420,Manouba,224
3421,Vava‘u,225
3422,Tongatapu,225
3423,Ha‘apai,225
3424,ʻEua,225
3425,Niuas,225
3426,Yozgat,226
3427,Van,226
3428,Uşak,226
3429,Şanlıurfa,226
3430,Tunceli,226
3431,Sivas,226
3432,Siirt,226
3433,Niğde Province,226
3434,Nevşehir Province,226
3435,Muş,226
3436,Muğla,226
3437,Mardin,226
3438,Manisa,226
3439,Malatya,226
3440,Kütahya,226
3441,Konya,226
3442,Kırşehir,226
3443,Kayseri,226
3444,Kahramanmaraş,226
3445,İzmir Province,226
3446,Isparta,226
3447,Mersin,226
3448,Hatay,226
3449,Hakkâri,226
3450,Gaziantep,226
3451,Eskişehir,226
3452,Erzurum,226
3453,Erzincan,226
3454,Elazığ,226
3455,Diyarbakır Province,226
3456,Denizli,226
3457,Burdur,226
3458,Bitlis,226
3459,Bingöl,226
3460,Bilecik,226
3461,Balıkesir,226
3462,Aydın,226
3463,Antalya,226
3464,Ankara,226
3465,Ağrı,226
3466,Afyonkarahisar Province,226
3467,Adıyaman Province,226
3468,Adana,226
3469,Osmaniye,226
3470,Iğdır,226
3471,Aksaray,226
3472,Batman,226
3473,Karaman,226
3474,Kırıkkale,226
3475,Şırnak,226
3476,Kilis,226
3477,Zonguldak,226
3478,Trabzon,226
3479,Tokat,226
3480,Tekirdağ,226
3481,Sinop,226
3482,Samsun,226
3483,Sakarya,226
3484,Rize Province,226
3485,Ordu,226
3486,Kocaeli,226
3487,Kırklareli,226
3488,Kastamonu,226
3489,Kars Province,226
3490,Istanbul,226
3491,Gümüşhane Province,226
3492,Giresun,226
3493,Edirne,226
3494,Çorum,226
3495,Çankırı,226
3496,Canakkale,226
3497,Bursa Province,226
3498,Bolu,226
3499,Artvin,226
3500,Amasya,226
3501,Bartın,226
3502,Karabük Province,226
3503,Yalova,226
3504,Ardahan,226
3505,Bayburt Province,226
3506,Düzce,226
3507,Tobago,227
3508,San Fernando,227
3509,Port of Spain,227
3510,Mayaro,227
3511,Borough of Arima,227
3512,Chaguanas,227
3513,Couva-Tabaquite-Talparo,227
3514,Diego Martin,227
3515,Penal/Debe,227
3516,Princes Town,227
3517,Point Fortin,227
3518,Sangre Grande,227
3519,Siparia,227
3520,San Juan/Laventille,227
3521,Tunapuna/Piarco,227
3522,Nui,228
3523,Nanumea,228
3524,Funafuti,228
3525,Niutao,228
3526,Nanumanga,228
3527,Vaitupu,228
3528,Nukufetau,228
3529,Nukulaelae,228
3530,Fukien,229
3531,Takao,229
3532,Taipei,229
3533,Taiwan,229
3534,Kagera,230
3535,Zanzibar Urban/West,230
3536,Zanzibar North,230
3537,Zanzibar Central/South,230
3538,Tanga,230
3539,Tabora,230
3540,Singida,230
3541,Shinyanga,230
3542,Rukwa,230
3543,Pwani,230
3544,Pemba South,230
3545,Pemba North,230
3546,Mwanza,230
3547,Morogoro,230
3548,Mbeya,230
3549,Mara,230
3550,Lindi,230
3551,Kilimanjaro,230
3552,Kigoma,230
3553,Iringa,230
3554,Dodoma,230
3555,Dar es Salaam,230
3556,Arusha,230
3557,Manyara,230
3558,Ruvuma,230
3559,Mtwara,230
3560,Simiyu,230
3561,Geita,230
3562,Katavi,230
3563,Njombe,230
3564,Songwe,230
3565,Zhytomyr,231
3566,Zaporizhzhia,231
3567,Transcarpathia,231
3568,Volyn,231
3569,Vinnytsia,231
3570,Ternopil,231
3571,Sumy,231
3572,Sevastopol City,231
3573,Rivne,231
3574,Poltava,231
3575,Odessa,231
3576,Mykolaiv,231
3577,Lviv,231
3578,Luhansk,231
3579,Kiev,231
3580,Kyiv City,231
3581,Crimea,231
3582,Kirovohrad,231
3583,Khmelnytskyi,231
3584,Kherson,231
3585,Kharkiv,231
3586,Ivano-Frankivsk,231
3587,Donetsk,231
3588,Dnipropetrovsk,231
3589,Chernivtsi,231
3590,Chernihiv,231
3591,Cherkasy,231
3592,Central Region,232
3593,Eastern Region,232
3594,Northern Region,232
3595,Western Region,232
3596,Wake Island,233
3597,Navassa Island,233
3598,Baker Island,233
3599,Howland Island,233
3600,Jarvis Island,233
3601,Johnston Atoll,233
3602,Kingman Reef,233
3603,Midway Islands,233
3604,Palmyra Atoll,233
3605,Arkansas,234
3606,"Washington, D.C.",234
3607,Delaware,234
3608,Florida,234
3609,Georgia,234
3610,Kansas,234
3611,Louisiana,234
3612,Maryland,234
3613,Missouri,234
3614,Mississippi,234
3615,North Carolina,234
3616,Oklahoma,234
3617,South Carolina,234
3618,Tennessee,234
3619,Texas,234
3620,West Virginia,234
3621,Alabama,234
3622,Connecticut,234
3623,Iowa,234
3624,Illinois,234
3625,Indiana,234
3626,Maine,234
3627,Michigan,234
3628,Minnesota,234
3629,Nebraska,234
3630,New Hampshire,234
3631,New Jersey,234
3632,New York,234
3633,Ohio,234
3634,Rhode Island,234
3635,Vermont,234
3636,Wisconsin,234
3637,California,234
3638,Colorado,234
3639,New Mexico,234
3640,Nevada,234
3641,Utah,234
3642,Arizona,234
3643,Idaho,234
3644,Montana,234
3645,North Dakota,234
3646,Oregon,234
3647,South Dakota,234
3648,Washington,234
3649,Wyoming,234
3650,Hawaii,234
3651,Alaska,234
3652,Kentucky,234
3653,Massachusetts,234
3654,Pennsylvania,234
3655,Virginia,234
3656,Treinta y Tres Department,235
3657,Tacuarembó Department,235
3658,Soriano,235
3659,San José Department,235
3660,Salto Department,235
3661,Rocha Department,235
3662,Rivera Department,235
3663,Río Negro Department,235
3664,Paysandú Department,235
3665,Montevideo Department,235
3666,Maldonado,235
3667,Lavalleja,235
3668,Florida,235
3669,Flores Department,235
3670,Durazno Department,235
3671,Colonia,235
3672,Cerro Largo,235
3673,Canelones,235
3674,Artigas,235
3675,Karakalpakstan,236
3676,Surxondaryo,236
3677,Samarqand,236
3678,Qashqadaryo,236
3679,Bukhara,236
3680,Toshkent,236
3681,Tashkent,236
3682,Sirdaryo Region,236
3683,Navoiy,236
3684,Namangan,236
3685,Xorazm,236
3686,Jizzax,236
3687,Fergana,236
3688,Andijon,236
3689,Saint Patrick,238
3690,Saint George,238
3691,Saint David,238
3692,Saint Andrew,238
3693,Grenadines,238
3694,Charlotte,238
3695,Zulia,239
3696,Yaracuy,239
3697,Trujillo,239
3698,Táchira,239
3699,Sucre,239
3700,Portuguesa,239
3701,Nueva Esparta,239
3702,Monagas,239
3703,Miranda,239
3704,Mérida,239
3705,Lara,239
3706,Guárico,239
3707,Dependencias Federales,239
3708,Distrito Federal,239
3709,Falcón,239
3710,Delta Amacuro,239
3711,Cojedes,239
3712,Carabobo,239
3713,Bolívar,239
3714,Barinas,239
3715,Aragua,239
3716,Apure,239
3717,Anzoátegui,239
3718,Amazonas,239
3719,Vargas,239
3720,Saint Croix Island,241
3721,Saint John Island,241
3722,Saint Thomas Island,241
3723,Nghệ An,242
3724,Ninh Bình,242
3725,Ninh Thuận,242
3726,Sóc Trăng,242
3727,Trà Vinh,242
3728,Tuyên Quang,242
3729,Vĩnh Long,242
3730,Yên Bái,242
3731,Lào Cai,242
3732,Tiền Giang,242
3733,Thừa Thiên-Huế,242
3734,Kon Tum,242
3735,Thanh Hóa,242
3736,Thái Bình,242
3737,Tây Ninh Province,242
3738,Sơn La,242
3739,Quảng Trị,242
3740,Quảng Ninh,242
3741,Quảng Ngãi Province,242
3742,Quảng Bình,242
3743,Phú Yên,242
3744,Hòa Bình,242
3745,Long An,242
3746,Lạng Sơn,242
3747,Lâm Đồng,242
3748,Lai Châu,242
3749,Kiến Giang,242
3750,Khánh Hòa,242
3751,Ho Chi Minh,242
3752,Hà Tĩnh,242
3753,Hà Giang,242
3754,Gia Lai,242
3755,Hanoi,242
3756,Can Tho,242
3757,Haiphong,242
3758,Bình Thuận,242
3759,Đồng Tháp,242
3760,Đồng Nai,242
3761,Đắk Lắk,242
3762,Bà Rịa-Vũng Tàu,242
3763,Cao Bằng,242
3764,Bình Định,242
3765,Bến Tre,242
3766,An Giang,242
3767,Ðắk Nông,242
3768,Ðiện Biên,242
3769,Bắc Ninh,242
3770,Bắc Giang,242
3771,Da Nang,242
3772,Bình Dương,242
3773,Bình Phước,242
3774,Thái Nguyên,242
3775,Quảng Nam,242
3776,Phú Thọ,242
3777,Nam Định,242
3778,Hà Nam,242
3779,Bắc Kạn,242
3780,Bạc Liêu,242
3781,Cà Mau,242
3782,Hải Dương,242
3783,Hưng Yên,242
3784,Vĩnh Phúc,242
3785,Hậu Giang,242
3786,Tafea,243
3787,Sanma,243
3788,Torba,243
3789,Malampa,243
3790,Penama,243
3791,Shefa,243
3792,Uvea,244
3793,Sigave,244
3794,Alo,244
3795,Vaisigano,245
3796,Va‘a-o-Fonoti,245
3797,Tuamasaga,245
3798,Satupa‘itea,245
3799,Palauli,245
3800,Gagaifomauga,245
3801,Gaga‘emauga,245
3802,Fa‘asaleleaga,245
3803,Atua,245
3804,Aiga-i-le-Tai,245
3805,A'ana,245
3806,Ferizaj,123
3807,Gjakova,123
3808,Gjilan,123
3809,Mitrovica,123
3810,Pec,123
3811,Pristina,123
3812,Prizren,123
3813,Ta‘izz,246
3814,Shabwah,246
3815,Sanaa Governorate,246
3816,Şa‘dah,246
3817,Raymah,246
3818,Ma’rib,246
3819,Al Mahwit Governorate,246
3820,Al Jawf,246
3821,Muhafazat Hadramaout,246
3822,Dhamār,246
3823,Al Mahrah Governorate,246
3824,Al Hudaydah,246
3825,Al Bayda,246
3826,Aden,246
3827,Abyan Governorate,246
3828,Aḑ Ḑāli‘,246
3829,Omran,246
3830,Ḩajjah,246
3831,Ibb Governorate,246
3832,Laḩij,246
3833,Amanat Alasimah,246
3834,Soqatra,246
3835,Acoua,247
3836,Bandraboua,247
3837,Bandrele,247
3838,Bouéni,247
3839,Chiconi,247
3840,Chirongui,247
3841,Dembeni,247
3842,Dzaoudzi,247
3843,Kani-Kéli,247
3844,Koungou,247
3845,Mamoudzou,247
3846,Mtsamboro,247
3847,M'Tsangamouji,247
3848,Ouangani,247
3849,Pamandzi,247
3850,Sada,247
3851,Tsingoni,247
3852,Orange Free State,248
3853,KwaZulu-Natal,248
3854,Eastern Cape,248
3855,Gauteng,248
3856,Mpumalanga,248
3857,Northern Cape,248
3858,Limpopo,248
3859,North-West,248
3860,Western Cape,248
3861,Western,249
3862,Southern,249
3863,North-Western,249
3864,Northern,249
3865,Lusaka,249
3866,Luapula,249
3867,Eastern,249
3868,Copperbelt,249
3869,Central,249
3870,Muchinga,249
3871,Midlands,250
3872,Matabeleland South,250
3873,Matabeleland North,250
3874,Masvingo,250
3875,Mashonaland West,250
3876,Mashonaland East,250
3877,Mashonaland Central,250
3878,Manicaland,250
3879,Bulawayo,250
3880,Harare,250
